datasets/testfiles/small10/rhs_series_1.test

400
[INSTANCE] rhs_s1_i01.mps.gz
[START] 2022-12-14T17:55:49
Number of partial solutions: 0
presolving:
(round 1, fast)       6300 del vars, 631 del conss, 0 add conss, 6300 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
(round 2, fast)       6300 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
   (0.1s) running MILP presolver
   (0.1s) MILP presolver (2 rounds): 0 aggregations, 11 fixings, 0 bound changes
(round 3, medium)     6311 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
(round 4, exhaustive) 6311 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 620 upgd conss, 0 impls, 620 clqs
(round 5, medium)     6434 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 123 chg sides, 123 chg coeffs, 620 upgd conss, 0 impls, 620 clqs
   (0.1s) probing: 51/6076 (0.8%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.1s) probing aborted: 50/50 successive totally useless probings
   (0.1s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.1s) no symmetry present
   (0.1s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.1s) no symmetry present
presolving (6 rounds: 6 fast, 4 medium, 2 exhaustive):
 6434 deleted vars, 631 deleted constraints, 0 added constraints, 6550 tightened bounds, 0 added holes, 123 changed sides, 123 changed coefficients
 0 implications, 620 cliques
presolved problem has 6326 variables (6076 bin, 0 int, 250 impl, 0 cont) and 870 constraints
    620 constraints of type <setppc>
    250 constraints of type <linear>
transformed objective value is always integral (scale: 0.04)
Presolving Time: 0.10

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  8.5s|     1 |     0 | 55799 |     - |   145M |   0 |6108 | 847 |1536 | 798 | 72 | 250 |   0 |-3.451499e+02 |-1.210400e+02 | 185.15%| unknown
  8.6s|     1 |     0 | 55978 |     - |   145M |   0 |6108 | 847 |1538 | 808 | 73 | 250 |   0 |-3.450382e+02 |-1.210400e+02 | 185.06%| unknown
  8.7s|     1 |     0 | 56358 |     - |   145M |   0 |6108 | 847 |1547 | 817 | 74 | 250 |   0 |-3.449572e+02 |-1.210400e+02 | 184.99%| unknown
  8.8s|     1 |     0 | 56788 |     - |   145M |   0 |6108 | 847 |1563 | 833 | 75 | 250 |   0 |-3.447883e+02 |-1.210400e+02 | 184.85%| unknown
  8.9s|     1 |     0 | 56978 |     - |   145M |   0 |6108 | 847 |1573 | 843 | 76 | 250 |   0 |-3.446953e+02 |-1.210400e+02 | 184.78%| unknown
  9.0s|     1 |     0 | 57431 |     - |   145M |   0 |6108 | 847 |1583 | 853 | 77 | 250 |   0 |-3.445204e+02 |-1.210400e+02 | 184.63%| unknown
  9.2s|     1 |     0 | 57886 |     - |   145M |   0 |6108 | 847 |1593 | 863 | 78 | 250 |   0 |-3.443414e+02 |-1.210400e+02 | 184.49%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  9.3s|     1 |     0 | 58040 |     - |   145M |   0 |6108 | 847 |1599 | 872 | 79 | 250 |   0 |-3.442947e+02 |-1.210400e+02 | 184.45%| unknown
  9.4s|     1 |     0 | 58618 |     - |   145M |   0 |6108 | 847 |1608 | 881 | 80 | 250 |   0 |-3.441983e+02 |-1.210400e+02 | 184.37%| unknown
  9.5s|     1 |     0 | 59138 |     - |   145M |   0 |6108 | 847 |1618 | 891 | 81 | 250 |   0 |-3.441186e+02 |-1.210400e+02 | 184.30%| unknown
  9.7s|     1 |     0 | 60048 |     - |   145M |   0 |6108 | 847 |1632 | 905 | 82 | 250 |   0 |-3.439530e+02 |-1.210400e+02 | 184.16%| unknown
  9.8s|     1 |     0 | 60280 |     - |   145M |   0 |6108 | 847 |1642 | 915 | 83 | 250 |   0 |-3.438315e+02 |-1.210400e+02 | 184.06%| unknown
  9.9s|     1 |     0 | 60527 |     - |   145M |   0 |6108 | 847 |1654 | 927 | 84 | 250 |   0 |-3.436965e+02 |-1.210400e+02 | 183.95%| unknown
 10.1s|     1 |     0 | 61632 |     - |   145M |   0 |6108 | 847 |1661 | 941 | 85 | 250 |   0 |-3.434826e+02 |-1.210400e+02 | 183.78%| unknown
 10.2s|     1 |     0 | 61900 |     - |   145M |   0 |6108 | 847 |1670 | 950 | 86 | 250 |   0 |-3.433629e+02 |-1.210400e+02 | 183.68%| unknown
 10.3s|     1 |     0 | 62265 |     - |   141M |   0 |6108 | 847 |1679 | 959 | 87 | 250 |   0 |-3.432748e+02 |-1.210400e+02 | 183.60%| unknown
 10.4s|     1 |     0 | 62779 |     - |   136M |   0 |6108 | 847 |1689 | 969 | 88 | 250 |   0 |-3.430705e+02 |-1.210400e+02 | 183.44%| unknown
 10.5s|     1 |     0 | 63010 |     - |   136M |   0 |6108 | 847 |1698 | 978 | 89 | 250 |   0 |-3.429872e+02 |-1.210400e+02 | 183.37%| unknown
 10.7s|     1 |     0 | 64050 |     - |   136M |   0 |6108 | 847 |1707 | 987 | 90 | 250 |   0 |-3.428592e+02 |-1.210400e+02 | 183.26%| unknown
 10.8s|     1 |     0 | 64281 |     - |   136M |   0 |6108 | 847 |1709 | 996 | 91 | 250 |   0 |-3.428579e+02 |-1.210400e+02 | 183.26%| unknown
 10.9s|     1 |     0 | 64437 |     - |   136M |   0 |6108 | 847 |1718 |1005 | 92 | 250 |   0 |-3.427808e+02 |-1.210400e+02 | 183.20%| unknown
 11.0s|     1 |     0 | 64601 |     - |   136M |   0 |6108 | 847 |1730 |1017 | 93 | 250 |   0 |-3.426939e+02 |-1.210400e+02 | 183.12%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 11.1s|     1 |     0 | 65064 |     - |   136M |   0 |6108 | 847 |1739 |1026 | 94 | 250 |   0 |-3.425484e+02 |-1.210400e+02 | 183.00%| unknown
 11.2s|     1 |     0 | 65313 |     - |   136M |   0 |6108 | 847 |1749 |1036 | 95 | 250 |   0 |-3.425043e+02 |-1.210400e+02 | 182.97%| unknown
 11.4s|     1 |     0 | 65809 |     - |   136M |   0 |6108 | 847 |1762 |1049 | 96 | 250 |   0 |-3.423359e+02 |-1.210400e+02 | 182.83%| unknown
 11.5s|     1 |     0 | 66127 |     - |   136M |   0 |6108 | 847 |1762 |1059 | 97 | 250 |   0 |-3.421937e+02 |-1.210400e+02 | 182.71%| unknown
 11.6s|     1 |     0 | 66454 |     - |   136M |   0 |6108 | 847 |1772 |1069 | 98 | 250 |   0 |-3.421033e+02 |-1.210400e+02 | 182.64%| unknown
 11.7s|     1 |     0 | 66698 |     - |   136M |   0 |6108 | 847 |1782 |1079 | 99 | 250 |   0 |-3.420220e+02 |-1.210400e+02 | 182.57%| unknown
 11.9s|     1 |     0 | 67091 |     - |   136M |   0 |6108 | 847 |1791 |1088 |100 | 250 |   0 |-3.419322e+02 |-1.210400e+02 | 182.50%| unknown
 12.0s|     1 |     0 | 67751 |     - |   136M |   0 |6108 | 847 |1802 |1099 |101 | 250 |   0 |-3.417989e+02 |-1.210400e+02 | 182.39%| unknown
 12.1s|     1 |     0 | 68435 |     - |   136M |   0 |6108 | 847 |1812 |1109 |102 | 250 |   0 |-3.416936e+02 |-1.210400e+02 | 182.30%| unknown
 12.3s|     1 |     0 | 68767 |     - |   136M |   0 |6108 | 847 |1812 |1119 |103 | 250 |   0 |-3.415721e+02 |-1.210400e+02 | 182.20%| unknown
 12.4s|     1 |     0 | 69190 |     - |   136M |   0 |6108 | 847 |1823 |1130 |104 | 250 |   0 |-3.414439e+02 |-1.210400e+02 | 182.09%| unknown
 12.5s|     1 |     0 | 69648 |     - |   136M |   0 |6108 | 847 |1833 |1140 |105 | 250 |   0 |-3.413701e+02 |-1.210400e+02 | 182.03%| unknown
 12.7s|     1 |     0 | 70376 |     - |   136M |   0 |6108 | 847 |1843 |1150 |106 | 250 |   0 |-3.412965e+02 |-1.210400e+02 | 181.97%| unknown
 12.8s|     1 |     0 | 70792 |     - |   136M |   0 |6108 | 847 |1853 |1160 |107 | 250 |   0 |-3.412215e+02 |-1.210400e+02 | 181.91%| unknown
 13.0s|     1 |     0 | 71003 |     - |   136M |   0 |6108 | 847 |1862 |1169 |108 | 250 |   0 |-3.411582e+02 |-1.210400e+02 | 181.86%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 13.1s|     1 |     0 | 71308 |     - |   136M |   0 |6108 | 847 |1865 |1180 |109 | 250 |   0 |-3.410393e+02 |-1.210400e+02 | 181.76%| unknown
 13.3s|     1 |     0 | 71899 |     - |   136M |   0 |6108 | 847 |1874 |1189 |110 | 250 |   0 |-3.408416e+02 |-1.210400e+02 | 181.59%| unknown
 13.4s|     1 |     0 | 72420 |     - |   136M |   0 |6108 | 847 |1884 |1199 |111 | 250 |   0 |-3.407488e+02 |-1.210400e+02 | 181.52%| unknown
 13.5s|     1 |     0 | 72871 |     - |   136M |   0 |6108 | 847 |1894 |1209 |112 | 250 |   0 |-3.406905e+02 |-1.210400e+02 | 181.47%| unknown
 13.6s|     1 |     0 | 73129 |     - |   136M |   0 |6108 | 847 |1904 |1219 |113 | 250 |   0 |-3.405842e+02 |-1.210400e+02 | 181.38%| unknown
 13.8s|     1 |     0 | 73610 |     - |   136M |   0 |6108 | 847 |1914 |1229 |114 | 250 |   0 |-3.404711e+02 |-1.210400e+02 | 181.29%| unknown
 13.9s|     1 |     0 | 73847 |     - |   136M |   0 |6108 | 847 |1907 |1239 |115 | 250 |   0 |-3.404449e+02 |-1.210400e+02 | 181.27%| unknown
 14.0s|     1 |     0 | 74129 |     - |   136M |   0 |6108 | 847 |1922 |1254 |116 | 250 |   0 |-3.403313e+02 |-1.210400e+02 | 181.17%| unknown
 14.2s|     1 |     0 | 74670 |     - |   136M |   0 |6108 | 847 |1931 |1263 |117 | 250 |   0 |-3.402174e+02 |-1.210400e+02 | 181.08%| unknown
 14.3s|     1 |     0 | 75102 |     - |   136M |   0 |6108 | 847 |1941 |1273 |118 | 250 |   0 |-3.401476e+02 |-1.210400e+02 | 181.02%| unknown
 14.4s|     1 |     0 | 75528 |     - |   136M |   0 |6108 | 847 |1951 |1283 |119 | 250 |   0 |-3.400658e+02 |-1.210400e+02 | 180.95%| unknown
 14.6s|     1 |     0 | 75822 |     - |   136M |   0 |6108 | 847 |1961 |1293 |120 | 250 |   0 |-3.400054e+02 |-1.210400e+02 | 180.90%| unknown
 14.7s|     1 |     0 | 76612 |     - |   136M |   0 |6108 | 847 |1958 |1302 |121 | 250 |   0 |-3.399185e+02 |-1.210400e+02 | 180.83%| unknown
 14.9s|     1 |     0 | 76899 |     - |   136M |   0 |6108 | 847 |1968 |1312 |122 | 250 |   0 |-3.399026e+02 |-1.210400e+02 | 180.82%| unknown
 15.0s|     1 |     0 | 77571 |     - |   136M |   0 |6108 | 847 |1977 |1321 |123 | 250 |   0 |-3.398313e+02 |-1.210400e+02 | 180.76%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 15.2s|     1 |     0 | 77652 |     - |   136M |   0 |6108 | 847 |1987 |1331 |124 | 250 |   0 |-3.398288e+02 |-1.210400e+02 | 180.76%| unknown
 15.3s|     1 |     0 | 77996 |     - |   136M |   0 |6108 | 847 |1997 |1341 |125 | 250 |   0 |-3.397555e+02 |-1.210400e+02 | 180.70%| unknown
 15.4s|     1 |     0 | 78190 |     - |   136M |   0 |6108 | 847 |2006 |1350 |126 | 250 |   0 |-3.397078e+02 |-1.210400e+02 | 180.66%| unknown
 15.6s|     1 |     0 | 78696 |     - |   136M |   0 |6108 | 847 |2003 |1360 |127 | 250 |   0 |-3.395424e+02 |-1.210400e+02 | 180.52%| unknown
 15.7s|     1 |     0 | 79034 |     - |   136M |   0 |6108 | 847 |2013 |1370 |128 | 250 |   0 |-3.394891e+02 |-1.210400e+02 | 180.48%| unknown
 15.8s|     1 |     0 | 79398 |     - |   136M |   0 |6108 | 847 |2022 |1379 |129 | 250 |   0 |-3.393922e+02 |-1.210400e+02 | 180.40%| unknown
 15.9s|     1 |     0 | 79729 |     - |   136M |   0 |6108 | 847 |2032 |1389 |130 | 250 |   0 |-3.393056e+02 |-1.210400e+02 | 180.33%| unknown
 16.1s|     1 |     0 | 79922 |     - |   136M |   0 |6108 | 847 |2043 |1400 |131 | 250 |   0 |-3.392206e+02 |-1.210400e+02 | 180.25%| unknown
 16.2s|     1 |     0 | 80405 |     - |   136M |   0 |6108 | 847 |2054 |1411 |132 | 250 |   0 |-3.390829e+02 |-1.210400e+02 | 180.14%| unknown
 16.4s|     1 |     0 | 80852 |     - |   136M |   0 |6108 | 847 |2044 |1420 |133 | 250 |   0 |-3.389612e+02 |-1.210400e+02 | 180.04%| unknown
 16.5s|     1 |     0 | 81325 |     - |   136M |   0 |6108 | 847 |2055 |1431 |134 | 250 |   0 |-3.388846e+02 |-1.210400e+02 | 179.98%| unknown
 16.7s|     1 |     0 | 81642 |     - |   136M |   0 |6108 | 847 |2065 |1441 |135 | 250 |   0 |-3.388080e+02 |-1.210400e+02 | 179.91%| unknown
 16.8s|     1 |     0 | 82162 |     - |   136M |   0 |6108 | 847 |2074 |1450 |136 | 250 |   0 |-3.386898e+02 |-1.210400e+02 | 179.82%| unknown
 17.0s|     1 |     0 | 82368 |     - |   136M |   0 |6108 | 847 |2083 |1459 |137 | 250 |   0 |-3.386376e+02 |-1.210400e+02 | 179.77%| unknown
 17.1s|     1 |     0 | 82712 |     - |   136M |   0 |6108 | 847 |2093 |1469 |138 | 250 |   0 |-3.385269e+02 |-1.210400e+02 | 179.68%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 17.2s|     1 |     0 | 83016 |     - |   136M |   0 |6108 | 847 |2085 |1478 |139 | 250 |   0 |-3.384362e+02 |-1.210400e+02 | 179.61%| unknown
 17.4s|     1 |     0 | 83276 |     - |   136M |   0 |6108 | 847 |2095 |1488 |140 | 250 |   0 |-3.383904e+02 |-1.210400e+02 | 179.57%| unknown
 17.6s|     1 |     0 | 84144 |     - |   136M |   0 |6108 | 847 |2105 |1498 |141 | 250 |   0 |-3.382615e+02 |-1.210400e+02 | 179.46%| unknown
 17.7s|     1 |     0 | 84330 |     - |   136M |   0 |6108 | 847 |2116 |1509 |142 | 250 |   0 |-3.381724e+02 |-1.210400e+02 | 179.39%| unknown
 17.9s|     1 |     0 | 84522 |     - |   136M |   0 |6108 | 847 |2125 |1518 |143 | 250 |   0 |-3.381305e+02 |-1.210400e+02 | 179.35%| unknown
 18.0s|     1 |     0 | 84773 |     - |   136M |   0 |6108 | 847 |2134 |1527 |144 | 250 |   0 |-3.380985e+02 |-1.210400e+02 | 179.33%| unknown
 18.2s|     1 |     0 | 85988 |     - |   136M |   0 |6108 | 847 |2145 |1548 |145 | 250 |   0 |-3.377874e+02 |-1.210400e+02 | 179.07%| unknown
 18.4s|     1 |     0 | 86410 |     - |   136M |   0 |6108 | 847 |2155 |1558 |146 | 250 |   0 |-3.377383e+02 |-1.210400e+02 | 179.03%| unknown
 18.5s|     1 |     0 | 86595 |     - |   136M |   0 |6108 | 847 |2163 |1566 |147 | 250 |   0 |-3.376877e+02 |-1.210400e+02 | 178.99%| unknown
 18.6s|     1 |     0 | 86858 |     - |   136M |   0 |6108 | 847 |2171 |1574 |148 | 250 |   0 |-3.376322e+02 |-1.210400e+02 | 178.94%| unknown
 18.7s|     1 |     0 | 87333 |     - |   136M |   0 |6108 | 847 |2180 |1583 |149 | 250 |   0 |-3.375491e+02 |-1.210400e+02 | 178.87%| unknown
 18.9s|     1 |     0 | 87462 |     - |   136M |   0 |6108 | 847 |2189 |1592 |150 | 250 |   0 |-3.375004e+02 |-1.210400e+02 | 178.83%| unknown
 19.0s|     1 |     0 | 87859 |     - |   136M |   0 |6108 | 847 |2179 |1600 |151 | 250 |   0 |-3.373994e+02 |-1.210400e+02 | 178.75%| unknown
 19.2s|     1 |     0 | 88091 |     - |   136M |   0 |6108 | 847 |2188 |1609 |152 | 250 |   0 |-3.373290e+02 |-1.210400e+02 | 178.69%| unknown
 19.3s|     1 |     0 | 88218 |     - |   136M |   0 |6108 | 847 |2196 |1617 |153 | 250 |   0 |-3.373047e+02 |-1.210400e+02 | 178.67%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 19.4s|     1 |     0 | 88386 |     - |   137M |   0 |6108 | 847 |2204 |1625 |154 | 250 |   0 |-3.372442e+02 |-1.210400e+02 | 178.62%| unknown
 19.5s|     1 |     0 | 88775 |     - |   137M |   0 |6108 | 847 |2212 |1633 |155 | 250 |   0 |-3.371566e+02 |-1.210400e+02 | 178.55%| unknown
 19.6s|     1 |     0 | 89063 |     - |   137M |   0 |6108 | 847 |2222 |1643 |156 | 250 |   0 |-3.371010e+02 |-1.210400e+02 | 178.50%| unknown
 19.7s|     1 |     0 | 89189 |     - |   137M |   0 |6108 | 847 |2206 |1652 |157 | 250 |   0 |-3.370393e+02 |-1.210400e+02 | 178.45%| unknown
 19.9s|     1 |     0 | 89477 |     - |   137M |   0 |6108 | 847 |2214 |1660 |158 | 250 |   0 |-3.369540e+02 |-1.210400e+02 | 178.38%| unknown
 20.0s|     1 |     0 | 89761 |     - |   137M |   0 |6108 | 847 |2223 |1669 |159 | 250 |   0 |-3.368562e+02 |-1.210400e+02 | 178.30%| unknown
 20.1s|     1 |     0 | 89921 |     - |   137M |   0 |6108 | 847 |2231 |1677 |160 | 250 |   0 |-3.367801e+02 |-1.210400e+02 | 178.24%| unknown
 20.3s|     1 |     0 | 90362 |     - |   137M |   0 |6108 | 847 |2242 |1688 |161 | 250 |   0 |-3.366377e+02 |-1.210400e+02 | 178.12%| unknown
 20.4s|     1 |     0 | 90764 |     - |   137M |   0 |6108 | 847 |2251 |1697 |162 | 250 |   0 |-3.366020e+02 |-1.210400e+02 | 178.09%| unknown
 20.5s|     1 |     0 | 90985 |     - |   137M |   0 |6108 | 847 |2240 |1708 |163 | 250 |   0 |-3.365268e+02 |-1.210400e+02 | 178.03%| unknown
 20.6s|     1 |     0 | 91145 |     - |   137M |   0 |6108 | 847 |2250 |1718 |164 | 250 |   0 |-3.364867e+02 |-1.210400e+02 | 178.00%| unknown
 20.8s|     1 |     0 | 91257 |     - |   137M |   0 |6108 | 847 |2259 |1727 |165 | 250 |   0 |-3.363974e+02 |-1.210400e+02 | 177.92%| unknown
 20.9s|     1 |     0 | 91397 |     - |   137M |   0 |6108 | 847 |2268 |1736 |166 | 250 |   0 |-3.363474e+02 |-1.210400e+02 | 177.88%| unknown
 21.0s|     1 |     0 | 91645 |     - |   137M |   0 |6108 | 847 |2277 |1745 |167 | 250 |   0 |-3.362869e+02 |-1.210400e+02 | 177.83%| unknown
 21.2s|     1 |     0 | 91892 |     - |   137M |   0 |6108 | 847 |2286 |1754 |168 | 250 |   0 |-3.362573e+02 |-1.210400e+02 | 177.81%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 21.3s|     1 |     0 | 92208 |     - |   137M |   0 |6108 | 847 |2271 |1762 |169 | 250 |   0 |-3.362035e+02 |-1.210400e+02 | 177.76%| unknown
 21.5s|     1 |     0 | 92447 |     - |   137M |   0 |6108 | 847 |2280 |1771 |170 | 250 |   0 |-3.361277e+02 |-1.210400e+02 | 177.70%| unknown
 21.6s|     1 |     0 | 92731 |     - |   137M |   0 |6108 | 847 |2288 |1779 |171 | 250 |   0 |-3.360940e+02 |-1.210400e+02 | 177.67%| unknown
 21.7s|     1 |     0 | 92866 |     - |   137M |   0 |6108 | 847 |2296 |1787 |172 | 250 |   0 |-3.360617e+02 |-1.210400e+02 | 177.65%| unknown
 21.9s|     1 |     0 | 93213 |     - |   137M |   0 |6108 | 847 |2304 |1795 |173 | 250 |   0 |-3.359933e+02 |-1.210400e+02 | 177.59%| unknown
 22.1s|     1 |     0 | 93473 |     - |   137M |   0 |6108 | 847 |2313 |1804 |174 | 250 |   0 |-3.359398e+02 |-1.210400e+02 | 177.54%| unknown
 22.2s|     1 |     0 | 93573 |     - |   137M |   0 |6108 | 847 |2305 |1813 |175 | 250 |   0 |-3.359237e+02 |-1.210400e+02 | 177.53%| unknown
 22.3s|     1 |     0 | 94061 |     - |   137M |   0 |6108 | 847 |2313 |1821 |176 | 250 |   0 |-3.358635e+02 |-1.210400e+02 | 177.48%| unknown
 22.5s|     1 |     0 | 94128 |     - |   137M |   0 |6108 | 847 |2322 |1830 |177 | 250 |   0 |-3.358616e+02 |-1.210400e+02 | 177.48%| unknown
 22.6s|     1 |     0 | 94311 |     - |   137M |   0 |6108 | 847 |2331 |1839 |178 | 250 |   0 |-3.358109e+02 |-1.210400e+02 | 177.44%| unknown
 22.8s|     1 |     0 | 94638 |     - |   137M |   0 |6108 | 847 |2342 |1850 |179 | 250 |   0 |-3.357582e+02 |-1.210400e+02 | 177.39%| unknown
 22.9s|     1 |     0 | 94980 |     - |   137M |   0 |6108 | 847 |2351 |1859 |180 | 250 |   0 |-3.356963e+02 |-1.210400e+02 | 177.34%| unknown
 23.0s|     1 |     0 | 95156 |     - |   137M |   0 |6108 | 847 |2339 |1867 |181 | 250 |   0 |-3.356595e+02 |-1.210400e+02 | 177.31%| unknown
 23.2s|     1 |     0 | 95308 |     - |   137M |   0 |6108 | 847 |2347 |1875 |182 | 250 |   0 |-3.356367e+02 |-1.210400e+02 | 177.29%| unknown
 23.3s|     1 |     0 | 95642 |     - |   137M |   0 |6108 | 847 |2355 |1883 |183 | 250 |   0 |-3.355924e+02 |-1.210400e+02 | 177.26%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 23.4s|     1 |     0 | 95805 |     - |   137M |   0 |6108 | 847 |2364 |1892 |184 | 250 |   0 |-3.355773e+02 |-1.210400e+02 | 177.24%| unknown
 23.6s|     1 |     0 | 96001 |     - |   137M |   0 |6108 | 847 |2373 |1901 |185 | 250 |   0 |-3.355545e+02 |-1.210400e+02 | 177.23%| unknown
 23.7s|     1 |     0 | 96064 |     - |   137M |   0 |6108 | 847 |2382 |1910 |186 | 250 |   0 |-3.355493e+02 |-1.210400e+02 | 177.22%| unknown
 23.8s|     1 |     0 | 96192 |     - |   137M |   0 |6108 | 847 |2364 |1919 |187 | 250 |   0 |-3.355289e+02 |-1.210400e+02 | 177.20%| unknown
 23.9s|     1 |     0 | 96353 |     - |   137M |   0 |6108 | 847 |2372 |1927 |188 | 250 |   0 |-3.354895e+02 |-1.210400e+02 | 177.17%| unknown
 24.0s|     1 |     0 | 96602 |     - |   137M |   0 |6108 | 847 |2381 |1936 |189 | 250 |   0 |-3.354654e+02 |-1.210400e+02 | 177.15%| unknown
 24.1s|     1 |     0 | 96716 |     - |   137M |   0 |6108 | 847 |2389 |1944 |190 | 250 |   0 |-3.354585e+02 |-1.210400e+02 | 177.15%| unknown
 24.3s|     1 |     0 | 97037 |     - |   137M |   0 |6108 | 847 |2402 |1957 |191 | 250 |   0 |-3.353946e+02 |-1.210400e+02 | 177.09%| unknown
 24.4s|     1 |     0 | 97271 |     - |   137M |   0 |6108 | 847 |2410 |1965 |192 | 250 |   0 |-3.353675e+02 |-1.210400e+02 | 177.07%| unknown
 24.6s|     1 |     0 | 97869 |     - |   137M |   0 |6108 | 847 |2402 |1977 |193 | 250 |   0 |-3.352993e+02 |-1.210400e+02 | 177.02%| unknown
 24.7s|     1 |     0 | 97997 |     - |   137M |   0 |6108 | 847 |2411 |1986 |194 | 250 |   0 |-3.352884e+02 |-1.210400e+02 | 177.01%| unknown
 24.9s|     1 |     0 | 98218 |     - |   137M |   0 |6108 | 847 |2420 |1995 |195 | 250 |   0 |-3.352679e+02 |-1.210400e+02 | 176.99%| unknown
 25.1s|     1 |     0 | 98474 |     - |   137M |   0 |6108 | 847 |2434 |2009 |196 | 250 |   0 |-3.352246e+02 |-1.210400e+02 | 176.95%| unknown
 25.2s|     1 |     0 | 98564 |     - |   137M |   0 |6108 | 847 |2444 |2019 |197 | 250 |   0 |-3.352095e+02 |-1.210400e+02 | 176.94%| unknown
 25.3s|     1 |     0 | 98876 |     - |   137M |   0 |6108 | 847 |2454 |2029 |198 | 250 |   0 |-3.351684e+02 |-1.210400e+02 | 176.91%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 25.5s|     1 |     0 | 98955 |     - |   137M |   0 |6108 | 847 |2439 |2039 |199 | 250 |   0 |-3.351508e+02 |-1.210400e+02 | 176.89%| unknown
 25.6s|     1 |     0 | 99599 |     - |   137M |   0 |6108 | 847 |2456 |2056 |200 | 250 |   0 |-3.350886e+02 |-1.210400e+02 | 176.84%| unknown
 25.8s|     1 |     0 | 99936 |     - |   137M |   0 |6108 | 847 |2465 |2065 |201 | 250 |   0 |-3.350813e+02 |-1.210400e+02 | 176.84%| unknown
 25.9s|     1 |     0 |100112 |     - |   137M |   0 |6108 | 847 |2473 |2073 |202 | 250 |   0 |-3.350726e+02 |-1.210400e+02 | 176.83%| unknown
 26.0s|     1 |     0 |100191 |     - |   137M |   0 |6108 | 847 |2480 |2080 |203 | 250 |   0 |-3.350698e+02 |-1.210400e+02 | 176.83%| unknown
 26.1s|     1 |     0 |100263 |     - |   137M |   0 |6108 | 847 |2488 |2088 |204 | 250 |   0 |-3.350654e+02 |-1.210400e+02 | 176.82%| unknown
 26.3s|     1 |     0 |100362 |     - |   137M |   0 |6108 | 847 |2461 |2095 |205 | 250 |   0 |-3.350497e+02 |-1.210400e+02 | 176.81%| unknown
 26.4s|     1 |     0 |100424 |     - |   137M |   0 |6108 | 847 |2466 |2100 |206 | 250 |   0 |-3.350448e+02 |-1.210400e+02 | 176.81%| unknown
 26.5s|     1 |     0 |100690 |     - |   137M |   0 |6108 | 847 |2479 |2113 |207 | 250 |   0 |-3.350238e+02 |-1.210400e+02 | 176.79%| unknown
 26.6s|     1 |     0 |100917 |     - |   137M |   0 |6108 | 847 |2485 |2119 |208 | 250 |   0 |-3.349893e+02 |-1.210400e+02 | 176.76%| unknown
 26.7s|     1 |     0 |101033 |     - |   137M |   0 |6108 | 847 |2493 |2127 |209 | 250 |   0 |-3.349878e+02 |-1.210400e+02 | 176.76%| unknown
 26.9s|     1 |     0 |101140 |     - |   137M |   0 |6108 | 847 |2500 |2134 |210 | 250 |   0 |-3.349688e+02 |-1.210400e+02 | 176.74%| unknown
 27.0s|     1 |     0 |101176 |     - |   137M |   0 |6108 | 847 |2461 |2140 |211 | 250 |   0 |-3.349668e+02 |-1.210400e+02 | 176.74%| unknown
